"database","schema","relation","column","key","type","description"
"timeball","main_models","team_game_start_info","is_postseason","","boolean",""
"timeball","main_models","team_game_start_info","is_integrated","","boolean",""
"timeball","main_models","team_game_start_info","is_negro_leagues","","boolean",""
"timeball","main_models","team_game_start_info","is_segregated_white","","boolean",""
"timeball","main_models","team_game_start_info","away_franchise_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","main_models","team_game_start_info","home_franchise_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","main_models","team_game_start_info","is_interleague","","boolean",""
"timeball","main_models","team_game_start_info","lineup_map_away","","map(utinyint, varchar)",""
"timeball","main_models","team_game_start_info","lineup_map_home","","map(utinyint, varchar)",""
"timeball","main_models","team_game_start_info","fielding_map_away","","map(utinyint, varchar)",""
"timeball","main_models","team_game_start_info","fielding_map_home","","map(utinyint, varchar)",""
"timeball","main_models","team_game_start_info","series_id","","varchar",""
"timeball","main_models","team_game_start_info","season_game_number","","bigint",""
"timeball","main_models","team_game_start_info","series_game_number","","bigint",""
"timeball","main_models","team_game_start_info","days_since_last_game","","bigint",""
"timeball","main_models","event_pitching_flags","game_id","","varchar",""
"timeball","main_models","event_pitching_flags","event_key","","uinteger",""
"timeball","main_models","event_pitching_flags","event_id","","utinyint",""
"timeball","main_models","event_pitching_flags","previous_pitcher_id","","varchar",""
"timeball","main_models","event_pitching_flags","pitcher_id","","varchar",""
"timeball","main_models","event_pitching_flags","starting_pitcher_flag","","boolean",""
"timeball","main_models","event_pitching_flags","bequeathed_runners","","utinyint",""
"timeball","main_models","event_pitching_flags","inherited_runners","","utinyint",""
"timeball","main_models","event_pitching_flags","new_relief_pitcher_flag","","boolean",""
"timeball","main_models","event_pitching_flags","pitcher_exit_flag","","boolean",""
"timeball","main_models","event_pitching_flags","pitcher_finish_flag","","boolean",""
"timeball","main_models","event_pitching_flags","starting_pitcher_exit_flag","","boolean",""
"timeball","main_models","event_pitching_flags","starting_pitcher_early_exit_flag","","boolean",""
"timeball","main_models","event_pitching_flags","save_situation_start_flag","","boolean",""
"timeball","main_models","event_pitching_flags","hold_flag","","boolean",""
"timeball","main_models","event_pitching_flags","save_flag","","boolean",""
"timeball","main_models","event_pitching_flags","blown_save_flag","","boolean",""
"timeball","main_models","event_pitching_flags","blown_long_save_flag","","boolean",""
"timeball","main_models","run_expectancy_matrix","run_expectancy_key","","varchar",""
"timeball","main_models","run_expectancy_matrix","league_group","","varchar",""
"timeball","main_models","run_expectancy_matrix","season_group","","bigint",""
"timeball","main_models","run_expectancy_matrix","outs","","utinyint",""
"timeball","main_models","run_expectancy_matrix","base_state","","utinyint",""
"timeball","main_models","run_expectancy_matrix","avg_runs_scored","","decimal(18,3)",""
"timeball","main_models","run_expectancy_matrix","variance_runs_scored","","decimal(18,3)",""
"timeball","main_models","run_expectancy_matrix","sample_size","","bigint",""
"timeball","main_models","event_fielders_flat","game_id","","varchar",""
"timeball","main_models","event_fielders_flat","event_id","","utinyint",""
"timeball","main_models","event_fielders_flat","event_key","","uinteger",""
"timeball","main_models","event_fielders_flat","personnel_fielding_key","","integer",""
"timeball","main_models","event_fielders_flat","pitcher_id","","varchar",""
"timeball","main_models","event_fielders_flat","catcher_id","","varchar",""
"timeball","main_models","event_fielders_flat","first_base_id","","varchar",""
"timeball","main_models","event_fielders_flat","second_base_id","","varchar",""
"timeball","main_models","event_fielders_flat","third_base_id","","varchar",""
"timeball","main_models","event_fielders_flat","shortstop_id","","varchar",""
"timeball","main_models","event_fielders_flat","left_field_id","","varchar",""
"timeball","main_models","event_fielders_flat","center_field_id","","varchar",""
"timeball","main_models","event_fielders_flat","right_field_id","","varchar",""
"timeball","main_models","game_results","game_id","","varchar",""
"timeball","main_models","game_results","season","","smallint",""
"timeball","main_models","game_results","game_type","","enum('allstargame', 'divisionseries', 'exhibition', 'leaguechampionshipseries', 'otherchampionship', 'regularseason', 'tiebreakerplayoff', 'wildcardseries', 'worldseries')",""
"timeball","main_models","game_results","game_finish_date","","date",""
"timeball","main_models","game_results","home_team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","main_models","game_results","away_team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","main_models","game_results","winning_team_id","","varchar",""
"timeball","main_models","game_results","losing_team_id","","varchar",""
"timeball","main_models","game_results","winning_team_score","","utinyint",""
"timeball","main_models","game_results","losing_team_score","","utinyint",""
"timeball","main_models","game_results","winning_side","","enum('home', 'away')",""
"timeball","main_models","game_results","losing_side","","enum('home', 'away')",""
"timeball","main_models","game_results","forfeit_flag","","boolean",""
"timeball","main_models","game_results","suspension_flag","","boolean",""
"timeball","main_models","game_results","tie_flag","","boolean",""
"timeball","main_models","game_results","winning_pitcher_id","","varchar",""
"timeball","main_models","game_results","losing_pitcher_id","","varchar",""
"timeball","main_models","game_results","save_pitcher_id","","varchar",""
"timeball","main_models","game_results","game_winning_rbi_player_id","","varchar",""
"timeball","main_models","game_results","home_runs_scored","","utinyint",""
"timeball","main_models","game_results","away_runs_scored","","utinyint",""
"timeball","main_models","game_results","away_line_score","","varchar",""
"timeball","main_models","game_results","home_line_score","","varchar",""
"timeball","main_models","game_results","duration_minutes","","usmallint",""
"timeball","main_models","game_results","duration_outs","","utinyint",""
"timeball","main_models","game_results","is_nine_inning_game","","boolean",""
"timeball","main_models","game_results","is_extra_inning_game","","boolean",""
"timeball","main_models","game_results","is_shortened_game","","boolean",""
"timeball","main_models","event_player_fielding_stats","event_key","","uinteger",""
"timeball","main_models","event_player_fielding_stats","fielding_position","","utinyint",""
"timeball","main_models","event_player_fielding_stats","game_id","","varchar",""
"timeball","main_models","event_player_fielding_stats","player_id","","varchar",""
"timeball","main_models","event_player_fielding_stats","team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","main_models","event_player_fielding_stats","outs_played","","utinyint",""
"timeball","main_models","event_player_fielding_stats","plate_appearances_in_field","","utinyint",""
"timeball","main_models","event_player_fielding_stats","plate_appearances_in_field_with_ball_in_play","","utinyint",""
"timeball","main_models","event_player_fielding_stats","unknown_putouts_while_fielding","","utinyint",""
"timeball","main_models","event_player_fielding_stats","balls_hit_to","","utinyint",""
"timeball","main_models","event_player_fielding_stats","fielding_plays","","utinyint",""
"timeball","main_models","event_player_fielding_stats","putouts","","utinyint",""
"timeball","main_models","event_player_fielding_stats","assists","","utinyint",""
"timeball","main_models","event_player_fielding_stats","errors","","utinyint",""
"timeball","main_models","event_player_fielding_stats","fielders_choices","","utinyint",""
"timeball","main_models","event_player_fielding_stats","assisted_putouts","","utinyint",""
"timeball","main_models","event_player_fielding_stats","in_play_putouts","","utinyint",""
"timeball","main_models","event_player_fielding_stats","in_play_assists","","utinyint",""
"timeball","main_models","event_player_fielding_stats","reaching_errors","","utinyint",""
"timeball","main_models","event_player_fielding_stats","stolen_bases","","utinyint",""
"timeball","main_models","event_player_fielding_stats","caught_stealing","","utinyint",""
"timeball","main_models","event_player_fielding_stats","pickoffs","","utinyint",""
"timeball","main_models","event_player_fielding_stats","passed_balls","","integer",""
"timeball","main_models","event_player_fielding_stats","double_plays","","utinyint",""
"timeball","main_models","event_player_fielding_stats","triple_plays","","utinyint",""
"timeball","main_models","event_player_fielding_stats","ground_ball_double_plays","","utinyint",""
"timeball","main_models","event_player_fielding_stats","double_plays_started","","utinyint",""
"timeball","main_models","event_player_fielding_stats","ground_ball_double_plays_started","","utinyint",""
"timeball","main_models","leverage_index","win_expectancy_start_key","","varchar",""
"timeball","main_models","leverage_index","win_leverage_unscaled","","double",""
"timeball","main_models","leverage_index","run_leverage_unscaled","","double",""
"timeball","main_models","leverage_index","win_leverage_index","","double",""
"timeball","main_models","leverage_index","run_leverage_index","","double",""
"timeball","main_models","leverage_index","agg_sample_size","","hugeint",""
"timeball","main_models","ml_features","event_key","","uinteger",""
"timeball","main_models","ml_features","outcome_has_batting_bin","","utinyint",""
"timeball","main_models","ml_features","outcome_is_in_play_bin","","utinyint",""
"timeball","main_models","ml_features","outcome_batted_trajectory_cat","","varchar",""
"timeball","main_models","ml_features","outcome_batted_location_cat","","varchar",""
"timeball","main_models","ml_features","outcome_plate_appearance_cat","","varchar",""
"timeball","main_models","ml_features","outcome_baserunning_cat","","varchar",""
"timeball","main_models","ml_features","outcome_runs_following_num","","float",""
"timeball","main_models","ml_features","outcome_is_win_bin","","utinyint",""
"timeball","main_models","ml_features","generic_sample_weight","","float",""
"timeball","main_models","ml_features","plate_appearance_sample_weight","","float",""
"timeball","main_models","ml_features","in_play_sample_weight","","float",""
"timeball","main_models","ml_features","trajectory_sample_weight","","float",""
